timestamp,episode,step,reward,td_mean,td_var,loss,noise_std,latent_gap,alpha_t,gamma_t,c_t,model,seed
2026-06-27T09:29:40.915618+00:00,45,45,15.0,-1.659934639930725,1.0362954139709473,0.735092282295227,0.01,0.9310894012451172,0.0,1.0,0.5941685438156128,V1,0
2026-06-27T09:29:44.172329+00:00,46,46,12.0,-1.6004374027252197,1.0847671031951904,0.7095146179199219,0.01,0.9338337779045105,0.0,1.0,0.5927661061286926,V1,0
2026-06-27T09:29:48.017273+00:00,47,47,27.0,-1.6325316429138184,1.0436241626739502,0.7201752662658691,0.01,0.9310503005981445,0.0,1.0,0.5941899418830872,V1,0
2026-06-27T09:29:51.304334+00:00,48,48,20.0,-1.5364917516708374,1.0382425785064697,0.6658148765563965,0.01,0.9304210543632507,0.0,1.0,0.5945347547531128,V1,0
2026-06-27T09:29:54.482942+00:00,49,49,31.0,-1.5333728790283203,1.0446115732192993,0.6667353510856628,0.01,0.9297630786895752,0.0,1.0,0.594895601272583,V1,0
2026-06-27T09:29:56.768675+00:00,50,50,34.0,-1.5104426145553589,1.0475184917449951,0.6531162261962891,0.01,0.9379664659500122,0.0,1.0,0.5907838344573975,V1,0
2026-06-27T09:30:00.282812+00:00,51,51,23.0,-1.4880198240280151,1.0384503602981567,0.6411412358283997,0.01,0.9328534603118896,0.0,1.0,0.5933631062507629,V1,0
2026-06-27T09:30:03.309253+00:00,52,52,44.0,-1.5578844547271729,1.032857060432434,0.6798132658004761,0.01,0.9281734228134155,0.0,1.0,0.5957677364349365,V1,0
2026-06-27T09:30:05.782703+00:00,53,53,14.0,-1.5953930616378784,1.0502630472183228,0.7037092447280884,0.01,0.9297336339950562,0.0,1.0,0.5949774384498596,V1,0
2026-06-27T09:30:09.065330+00:00,54,54,46.0,-1.5577484369277954,1.0629974603652954,0.6856382489204407,0.01,0.9306036233901978,0.0,1.0,0.594597578048706,V1,0
2026-06-27T09:30:12.460295+00:00,55,55,18.0,-1.5062085390090942,1.046990990638733,0.659164547920227,0.01,0.9289889335632324,0.0,1.0,0.595452606678009,V1,0
2026-06-27T09:30:15.915698+00:00,56,56,19.0,-1.6426217555999756,1.0155071020126343,0.7299124002456665,0.01,0.9252057075500488,0.0,1.0,0.5973989963531494,V1,0
2026-06-27T09:30:19.662096+00:00,57,57,9.0,-1.5066865682601929,1.012033462524414,0.6527960896492004,0.01,0.9246034026145935,0.0,1.0,0.5977305173873901,V1,0
2026-06-27T09:30:23.314282+00:00,58,58,38.0,-1.4974042177200317,1.020331859588623,0.6478389501571655,0.01,0.9254127144813538,0.0,1.0,0.5972851514816284,V1,0
2026-06-27T09:30:27.190827+00:00,59,59,22.0,-1.5350128412246704,1.0514509677886963,0.6748068928718567,0.01,0.9313088059425354,0.0,1.0,0.5943596959114075,V1,0
2026-06-27T09:30:30.679050+00:00,60,60,42.0,-1.5364317893981934,1.058780550956726,0.6792635321617126,0.01,0.9258524179458618,0.0,1.0,0.5971493124961853,V1,0
2026-06-27T09:30:34.174587+00:00,61,61,42.0,-1.5238661766052246,1.0071196556091309,0.6638822555541992,0.01,0.9236215353012085,0.0,1.0,0.5983057618141174,V1,0
2026-06-27T09:30:37.699659+00:00,62,62,29.0,-1.4931821823120117,1.017258644104004,0.6488609910011292,0.009999999999999998,0.9260120987892151,0.0,1.0,0.5970914959907532,V1,0
2026-06-27T09:30:40.835931+00:00,63,63,32.0,-1.5556915998458862,1.011618733406067,0.6832351684570312,0.01,0.9221416711807251,0.0,1.0,0.599087119102478,V1,0
2026-06-27T09:30:42.944908+00:00,64,64,15.0,-1.5530524253845215,1.0336498022079468,0.6841157078742981,0.01,0.9263641238212585,0.0,1.0,0.5969325304031372,V1,0
2026-06-27T09:30:45.382842+00:00,65,65,28.0,-1.513651967048645,1.0046850442886353,0.6599198579788208,0.01,0.9209248423576355,0.0,1.0,0.5997586846351624,V1,0
2026-06-27T09:30:47.681900+00:00,66,66,20.0,-1.4460082054138184,1.0037634372711182,0.6235167980194092,0.01,0.925585150718689,0.0,1.0,0.5974329710006714,V1,0
